customer_id,product_id,quantity,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,parent_categories,days_since_purchase,total_purchases,unique_products,total_unique_product_sold,last_purchase,recency_div_product,next_purchase_weeks
5716,8615,6,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",169,34,27,30,39,3,3
5716,8615,5,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",155,34,27,30,22,3,2
5716,8615,3,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",146,34,27,30,8,3,4
5719,11251,5,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",85,58,42,27,48,8,3
5719,17167,1,539,10,0,345,0,99,"[1739, 489, 2433, 101, 3685, 2346, 2369, 489]",85,58,42,2,146,7,3
5728,18630,1,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",66,12,9,3,16,26,1
5744,9469,1,1105,4,0,121,3,66,"[3706, 3565, 3192]",30,54,35,6,237,35,4
5744,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",240,54,35,9,106,23,4
5744,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",105,54,35,9,15,23,4
5744,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",50,54,35,9,192,23,3
5748,21725,1,653,6,0,444,0,11,"[3137, 3007, 3178]",197,19,18,2,95,7,3
5750,22688,2,703,10,0,58,3,72,"[2364, 1178, 3870, 3162, 3898, 3898, 3898, 3898, 3898]",72,55,38,9,57,20,4
5750,22688,2,703,10,0,58,3,72,"[2364, 1178, 3870, 3162, 3898, 3898, 3898, 3898, 3898]",45,55,38,9,92,20,4
5750,29794,1,1058,4,0,430,0,148,"[3137, 969, 2871]",72,55,38,3,48,24,4
5753,30324,1,1401,4,0,97,3,44,"[2566, 1010, 1010]",34,30,25,3,207,20,4
5755,22892,1,193,6,0,207,3,122,"[3056, 2824, 3898, 3898]",229,17,14,3,26,8,4
5755,27108,4,441,10,0,507,0,17,"[298, 298, 298, 1065]",89,17,14,14,49,1,3
5756,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",213,9,7,2,97,2,1
5756,28900,2,1156,10,0,137,3,87,"[3565, 3898, 3898, 3898, 3898, 3289]",213,9,7,4,97,1,1
5760,31343,4,829,6,3,254,0,122,"[3056, 1178, 3056, 3898, 3898, 3898]",28,8,6,7,234,2,3
5762,21433,3,323,4,0,14,0,89,"[2012, 910, 2924, 3898]",170,42,36,7,56,7,1
5762,29730,8,193,4,0,452,3,12,"[3898, 3898, 3898, 3898, 3898, 2824, 2589, 661, 2155]",170,42,36,13,51,0,1
5764,552,4,839,6,0,208,3,17,"[3056, 857, 3898]",24,12,9,8,139,0,1
5764,8004,3,6,6,0,303,3,45,"[3488, 1682, 2720, 3898, 3898]",24,12,9,6,35,0,1
5764,14607,2,1126,4,0,516,0,144,"[566, 2771, 707]",24,12,9,4,77,0,1
5768,8456,1,504,10,0,441,3,84,"[3898, 2364, 3898]",103,68,45,4,60,20,4
5768,8456,1,504,10,0,441,3,84,"[3898, 2364, 3898]",49,68,45,4,90,20,4
5768,9906,3,386,10,0,504,0,17,"[1899, 1480, 1899, 1899, 2928, 2928]",103,68,45,10,12,10,4
5768,9906,2,386,10,0,504,0,17,"[1899, 1480, 1899, 1899, 2928, 2928]",49,68,45,10,190,10,3
5768,14467,1,1496,6,0,170,3,122,"[1932, 3898]",103,68,45,4,60,22,4
5769,27936,2,618,4,0,323,0,144,"[1682, 3898, 3898, 1565, 778, 3898, 3898, 621]",152,17,15,4,21,29,3
5775,4922,1,186,10,0,380,3,127,"[172, 1941]",194,40,33,2,105,13,4
5775,29657,3,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",194,40,33,13,70,14,4
5776,14513,1,1083,4,0,491,3,66,"[2012, 1072, 1072, 3550, 3898, 3898]",204,16,12,3,204,8,4
5780,13574,2,1180,10,1,184,3,84,"[3288, 3487]",116,44,35,5,157,23,1
5780,19932,1,569,6,0,303,3,45,"[1682, 3898, 3898, 3898, 3898, 452, 2720, 264]",63,44,35,2,15,2,1
5787,32349,2,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",106,26,21,6,102,12,4
5790,23844,2,768,4,0,487,0,66,"[2894, 1010]",68,28,23,4,222,1,1
5791,13574,2,1180,10,1,184,3,84,"[3288, 3487]",78,38,29,3,224,7,4
5791,18630,1,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",181,38,29,2,203,0,1
5807,16215,1,1265,4,0,491,3,89,"[3598, 566, 714, 252, 1967]",174,38,35,2,101,12,4
5815,18006,1,847,4,3,311,3,151,"[2364, 1682, 1682, 1682, 3898, 2762, 452, 73, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",144,50,41,3,46,11,3
5815,18006,1,847,4,3,311,3,151,"[2364, 1682, 1682, 1682, 3898, 2762, 452, 73, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",125,50,41,3,51,11,3
5816,23112,1,186,10,1,359,3,95,"[2542, 2542, 2542, 2266, 1082, 489, 1812, 3898, 3898, 3898]",21,38,33,2,2,8,3
5820,4259,1,130,6,0,486,0,117,"[2012, 600, 3366, 3898]",168,7,6,3,63,168,1
5826,12947,1,615,4,0,487,3,144,"[3565, 3119]",229,27,21,3,45,37,4
5829,4028,1,280,4,0,486,0,144,"[3565, 3898]",117,45,38,2,180,10,4
5833,25422,1,539,10,0,345,0,99,"[489, 101]",149,46,38,3,57,23,4
5833,26494,1,888,4,0,367,3,89,"[1566, 3898, 1812]",120,46,38,2,202,9,3
5835,12476,1,1383,6,0,537,0,122,"[3056, 458, 458, 458, 1543, 1682, 3898]",170,54,36,3,203,1,1
5835,20209,2,703,4,0,291,0,44,"[3027, 1451, 1682, 3368, 3898, 3898, 1565, 3898, 3898]",151,54,36,3,209,6,3
5835,32204,5,1496,10,0,345,3,95,"[2542, 1678, 489]",151,54,36,35,211,3,3
5835,32204,5,1496,10,0,345,3,95,"[2542, 1678, 489]",102,54,36,35,209,3,3
5835,32204,5,1496,10,0,345,3,95,"[2542, 1678, 489]",88,54,36,35,192,3,4
5835,32204,5,1496,10,0,345,3,95,"[2542, 1678, 489]",24,54,36,35,33,3,1
5844,28503,3,1006,4,0,491,3,78,"[1693, 370, 3565, 3898, 3898]",41,14,12,6,41,0,1
5853,17089,1,186,4,0,17,0,81,"[2012, 2231, 3337, 861, 861, 3898, 3898, 3417, 2924, 3898, 3898, 3898]",244,33,30,2,191,2,1
5858,10997,1,1260,6,0,224,3,17,"[3056, 2645, 2471, 3898]",63,38,30,2,14,9,3
5866,20233,1,827,4,0,491,3,144,"[2901, 3898, 3898, 3898, 3898, 3898, 2920, 2920, 3898, 2901]",154,16,13,2,33,8,3
5866,20710,1,1401,4,0,120,0,144,"[2109, 1603, 3137, 3565, 3289, 1565]",154,16,13,2,134,8,3
5870,22374,1,703,4,0,292,0,144,"[3027, 1451, 3137, 2231, 488, 3590, 3590]",208,31,26,2,106,2,1
5872,16975,3,258,4,0,322,0,144,"[1682, 3819]",145,39,31,25,230,7,4
5875,25706,1,453,4,0,457,0,-1,"[2006, 2028, 882, 1282, 3898, 3898, 3089, 3572, 3089]",156,28,23,3,35,156,1
5878,4754,1,1025,6,0,198,0,17,"[3189, 3056, 3898, 3898]",28,53,44,3,92,5,3
5879,7199,1,361,10,0,510,0,85,"[3617, 3137, 2802, 2036, 2802, 3898, 3898]",231,8,7,2,83,2,1
5882,8055,1,18,10,0,345,0,84,"[1739, 380, 2433, 2433, 101, 2346]",103,46,42,2,0,12,4
5887,27479,1,1081,4,0,264,0,172,"[3137, 1054]",158,37,28,5,53,17,4
5887,27479,2,1081,4,0,264,0,172,"[3137, 1054]",97,37,28,5,242,17,4
5888,5085,2,772,10,0,503,0,17,"[1885, 431, 3898, 148, 3898]",45,32,23,5,20,20,4
5888,30511,2,361,10,0,503,0,9,"[3056, 3056, 3898, 861, 861, 861, 3898, 3898, 2314, 3898]",45,32,23,5,30,44,4
5890,3718,1,177,6,0,508,0,8,"[1739, 1872, 1152]",91,33,27,2,163,2,1
5890,27061,1,177,10,0,519,0,101,"[1739, 1872, 1152, 2113]",91,33,27,2,5,2,1
5891,6271,2,186,10,0,28,3,112,"[2012, 1739, 3295, 1433, 3898, 3898, 3898]",226,67,44,7,22,10,2
5891,6764,2,618,4,0,71,0,144,"[2182, 1178, 3898]",124,67,44,14,229,12,3
5891,6764,2,618,4,0,71,0,144,"[2182, 1178, 3898]",70,67,44,14,102,12,4
5891,6764,2,618,4,0,71,0,144,"[2182, 1178, 3898]",46,67,44,14,13,12,4
5893,26288,2,191,4,1,465,3,133,"[222, 1468, 3326]",83,18,14,10,11,16,4
5893,26288,2,191,4,1,465,3,133,"[222, 1468, 3326]",60,18,14,10,4,16,2
5894,19043,1,186,10,3,27,3,39,"[3027, 3027, 2012, 2012, 2012, 621, 2231, 2762, 1840, 3898, 510, 3337, 73, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3417, 3898, 3898, 3898, 3898, 3898, 3027, 3337, 3898]",220,23,19,4,89,24,4
5898,18796,1,186,4,0,28,3,175,"[2012, 3898, 3898, 3898]",134,26,21,7,99,17,4
5905,2831,1,393,4,0,160,3,44,"[1603, 2478, 3163]",134,69,42,6,41,35,4
5905,26196,1,207,4,0,28,0,175,"[2012, 3898]",184,69,42,4,215,29,4
5913,10179,1,1239,4,3,432,0,78,"[3437, 2208, 2991]",62,53,41,2,191,4,2
5917,27745,1,323,6,0,167,0,122,"[1178, 3898]",136,63,43,3,49,29,4
5918,22427,4,1496,10,0,412,0,3,"[918, 1400, 162, 556, 2033, 2266, 556, 1559]",28,31,27,11,32,12,1
5920,6681,7,136,4,0,469,0,78,"[1223, 1103, 3358]",223,33,17,22,175,10,4
5920,8456,1,504,10,0,441,3,84,"[3898, 2364, 3898]",156,33,17,2,19,11,4
5920,20028,1,1127,6,0,197,3,122,"[3056, 3898, 3898, 3898, 3898]",223,33,17,9,175,24,4
5920,20028,2,1127,6,0,197,3,122,"[3056, 3898, 3898, 3898, 3898]",156,33,17,9,19,24,4
5920,24205,4,1011,4,0,510,0,51,[3754],223,33,17,21,175,10,4
5922,1920,2,1232,6,0,495,0,146,"[1072, 600, 319]",193,39,29,6,233,3,3
5926,17268,1,827,10,0,377,0,156,"[3723, 621, 621]",44,26,25,2,41,4,2
5931,11251,5,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",146,29,17,21,40,7,4
5933,13027,1,186,4,0,319,3,16,"[1682, 1599, 1599, 3726, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898]",202,34,29,2,62,6,2
5933,21146,1,325,4,0,267,0,78,"[3137, 3027, 3685, 3605, 3605, 1054, 3898, 3898]",213,34,29,4,2,46,4
5933,29657,3,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",74,34,29,6,86,8,3
5938,15996,1,615,4,0,535,3,89,[2845],49,80,63,2,236,10,3
5938,23582,1,569,4,0,21,3,52,"[2012, 857, 3898, 621, 2924, 3898, 3898, 3898, 2231, 2231, 319, 3898, 3898]",75,80,63,2,149,13,4
5938,30486,1,1383,10,0,515,0,190,"[458, 566, 3609]",238,80,63,3,185,37,4
5942,10507,2,618,4,0,324,0,44,"[2182, 1682, 3726, 778]",203,30,23,11,140,9,3
5942,10507,2,618,4,0,324,0,44,"[2182, 1682, 3726, 778]",188,30,23,11,106,9,4
5942,10507,1,618,4,0,324,0,44,"[2182, 1682, 3726, 778]",166,30,23,11,229,9,3
5942,10507,2,618,4,0,324,0,44,"[2182, 1682, 3726, 778]",149,30,23,11,46,9,4
5942,10507,2,618,4,0,324,0,44,"[2182, 1682, 3726, 778]",126,30,23,11,94,9,4
5942,24051,2,325,6,0,165,0,122,"[3027, 1178, 3898, 3898, 3898, 3898, 3898]",61,30,23,4,73,0,1
5947,17995,2,1113,4,0,491,3,154,"[350, 1682, 452, 2109]",228,48,26,13,6,16,4
5947,17995,2,1113,4,0,491,3,154,"[350, 1682, 452, 2109]",92,48,26,13,57,16,4
5947,17995,1,1113,4,0,491,3,154,"[350, 1682, 452, 2109]",66,48,26,13,231,16,4
5948,68,4,356,10,0,515,0,188,"[566, 2928, 3609]",68,31,23,14,116,1,3
5948,27263,2,827,4,0,383,0,74,"[2364, 25, 3723, 2457, 2785, 3898, 2497, 510, 510, 510, 1543, 2457, 1812]",68,31,23,5,22,38,3
5948,32628,1,1295,10,1,511,0,101,[],68,31,23,2,141,9,3
5949,31567,1,408,4,0,334,0,44,"[1932, 1206, 1932]",89,16,14,2,77,11,4
5957,1414,2,1335,10,0,421,3,3,"[2385, 1841, 1841]",30,23,13,5,203,12,4
5957,22346,1,1335,10,0,421,3,6,"[2385, 3707]",30,23,13,3,102,21,4
5960,30438,1,1056,4,0,474,-1,108,"[3898, 3898, 3898, 3898, 1499, 1499, 2364]",112,10,8,4,16,13,4
5961,27015,2,6,4,0,21,0,52,"[3488, 2012, 2924, 3898, 3898, 3898, 3898]",27,36,18,14,49,13,4
5961,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",82,36,18,18,216,12,2
5961,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",71,36,18,18,244,12,3
5961,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",27,36,18,18,6,12,4
5962,12911,1,1433,4,0,291,0,44,"[1682, 3781, 3233, 1565, 1557, 3819, 3898, 3898, 3898]",181,27,22,3,184,60,2
5970,21089,2,453,4,0,458,0,-1,"[2028, 882, 3572]",229,26,17,15,89,14,4
5973,21716,2,783,10,1,503,3,77,"[3056, 3056, 2471, 3898, 148, 275, 3898]",160,35,30,4,15,14,2
5973,23050,4,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",39,35,30,5,208,0,1
5985,16413,1,615,4,0,486,0,106,"[2109, 3119, 3565, 1751, 2920]",226,31,21,3,115,38,4
5987,23529,1,1111,4,0,491,0,1,"[3189, 3860, 431, 3898, 3898, 3898, 148, 3898]",147,40,30,4,196,23,4
5989,31265,3,1137,4,0,398,0,144,"[370, 2901, 2901, 3027]",202,31,21,17,231,14,3
5991,23778,1,504,10,0,441,3,84,"[3831, 2364]",134,13,11,3,14,1,1
5993,12283,1,1143,4,0,430,3,159,"[1223, 2094, 3511, 3898]",80,37,24,4,98,20,4
5993,28103,1,322,6,0,536,0,122,"[1231, 582, 2549]",113,37,24,11,28,13,2
5993,28103,3,322,6,0,536,0,122,"[1231, 582, 2549]",102,37,24,11,62,13,4
5993,28103,1,322,6,0,536,0,122,"[1231, 582, 2549]",80,37,24,11,16,13,4
5993,28103,1,322,6,0,536,0,122,"[1231, 582, 2549]",56,37,24,11,16,13,4
5993,28103,2,322,6,0,536,0,122,"[1231, 582, 2549]",35,37,24,11,29,13,3
6000,3709,1,1180,4,0,69,0,117,"[3027, 3027, 1178, 1739, 1543, 2346, 2369, 3162, 3898, 3898]",220,41,38,3,94,9,4
6000,3709,1,1180,4,0,69,0,117,"[3027, 3027, 1178, 1739, 1543, 2346, 2369, 3162, 3898, 3898]",198,41,38,3,217,9,1
6002,7391,1,8,4,0,469,0,-1,"[2703, 2915, 3898, 3898, 1227, 3898]",116,52,46,5,189,20,4
6002,11251,1,1496,10,0,348,0,95,"[2231, 489, 1678, 2542, 2542, 2542, 3685, 3898, 3898, 489, 3898, 3898, 3898]",111,52,46,2,204,7,3
6004,24953,1,504,10,0,441,3,84,"[3831, 2364, 2444]",201,44,33,11,0,16,2
6004,24953,1,504,10,0,441,3,84,"[3831, 2364, 2444]",148,44,33,11,35,16,4
6004,24953,1,504,10,0,441,3,84,"[3831, 2364, 2444]",126,44,33,11,20,16,3
6004,24953,1,504,10,0,441,3,84,"[3831, 2364, 2444]",36,44,33,11,238,16,3
6005,22293,1,1338,4,1,486,3,66,[1072],93,43,34,4,102,5,4
6005,29657,3,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",93,43,34,8,20,11,4
6009,24017,1,1206,10,0,421,0,25,"[2385, 1841]",69,60,43,5,167,13,4
6009,24017,1,1206,10,0,421,0,25,"[2385, 1841]",47,60,43,5,107,13,3
6009,24017,1,1206,10,0,421,0,25,"[2385, 1841]",27,60,43,5,156,13,4
6009,30448,1,1306,4,0,416,0,76,"[1223, 2589, 1637]",47,60,43,5,118,9,3
6009,30448,2,1306,4,0,416,0,76,"[1223, 2589, 1637]",27,60,43,5,156,9,4
6014,21146,1,325,4,0,267,0,78,"[3137, 3027, 3685, 3605, 3605, 1054, 3898, 3898]",83,42,34,2,83,13,4
6015,21704,1,186,4,0,15,0,81,"[2012, 910, 3898, 3417, 2924, 3898]",35,28,21,2,20,11,4
6032,3039,4,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",90,79,62,25,63,8,4
6032,3039,3,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",69,79,62,25,35,8,3
6032,17419,1,267,6,0,2,3,45,"[3027, 3027, 3719, 621, 566, 2762, 2231, 714, 3898, 3609, 252, 2763, 3898, 3898]",203,79,62,2,96,5,2
6040,31702,3,703,10,0,345,0,97,"[3154, 1739, 489, 1678, 2542, 2346, 2369, 3898, 3898]",233,41,31,11,194,10,4
6042,2891,2,342,10,1,184,3,126,"[3288, 3056, 3898, 3772, 3487, 3898, 3898, 3898, 875, 3898, 3898]",136,61,20,7,98,12,4
6042,2891,1,342,10,1,184,3,126,"[3288, 3056, 3898, 3772, 3487, 3898, 3898, 3898, 875, 3898, 3898]",110,61,20,7,81,12,4
6042,5423,6,449,4,0,535,3,105,"[2920, 708, 3362, 510, 1277, 1566, 1566, 1835]",231,61,20,26,110,1,2
6042,5423,8,449,4,0,535,3,105,"[2920, 708, 3362, 510, 1277, 1566, 1566, 1835]",224,61,20,26,240,1,2
6042,5423,8,449,4,0,535,3,105,"[2920, 708, 3362, 510, 1277, 1566, 1566, 1835]",216,61,20,26,31,1,2
6042,10966,4,791,10,0,504,0,17,"[1968, 2917, 164]",124,61,20,22,166,5,3
6042,10966,6,791,10,0,504,0,17,"[1968, 2917, 164]",27,61,20,22,218,5,3
6042,18782,3,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",175,61,20,44,144,4,2
6042,18782,3,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",165,61,20,44,45,4,2
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",153,61,20,44,192,4,2
6042,18782,3,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",145,61,20,44,67,4,2
6042,18782,2,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",136,61,20,44,98,4,2
6042,18782,2,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",124,61,20,44,97,4,3
6042,18782,3,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",110,61,20,44,96,4,4
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",83,61,20,44,29,4,2
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",75,61,20,44,52,4,2
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",66,61,20,44,111,4,2
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",55,61,20,44,92,4,2
6042,18782,4,449,4,0,535,3,105,"[3362, 3898, 3898, 1277, 1566, 1566, 1566, 1835, 1835]",48,61,20,44,4,4,4
6042,22587,5,135,10,0,358,3,24,"[2542, 2542, 2542, 489]",165,61,20,39,206,5,2
6042,22587,4,135,10,0,358,3,24,"[2542, 2542, 2542, 489]",124,61,20,39,51,5,3
6042,22587,3,135,10,0,358,3,24,"[2542, 2542, 2542, 489]",110,61,20,39,33,5,4
6042,22587,6,135,10,0,358,3,24,"[2542, 2542, 2542, 489]",48,61,20,39,117,5,4
6042,22587,3,135,10,0,358,3,24,"[2542, 2542, 2542, 489]",27,61,20,39,81,5,3
6042,23047,5,1158,10,2,503,0,45,"[431, 148]",216,61,20,14,102,10,2
6042,23047,2,1158,10,2,503,0,45,"[431, 148]",136,61,20,14,113,10,4
6042,25648,1,1065,4,0,291,3,175,"[1682, 1565, 1557, 3819, 3898]",145,61,20,4,174,16,4
6042,25648,1,1065,4,0,291,3,175,"[1682, 1565, 1557, 3819, 3898]",124,61,20,4,243,16,3
6052,3039,10,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",234,42,25,96,41,2,2
6052,3039,10,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",224,42,25,96,150,2,4
6052,3039,10,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",198,42,25,96,46,2,3
6052,3039,7,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",179,42,25,96,104,2,2
6052,3039,10,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",168,42,25,96,4,2,3
6052,3039,12,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",153,42,25,96,240,2,3
6052,3039,12,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",137,42,25,96,54,2,2
6052,3039,5,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",129,42,25,96,244,2,3
6054,14815,5,290,10,0,345,3,95,"[2542, 2542, 489, 3898, 1543, 1543, 1543, 729, 3027, 3781]",29,11,7,30,203,7,4
6056,20209,2,703,4,0,291,0,44,"[3027, 1451, 1682, 3368, 3898, 3898, 1565, 3898, 3898]",57,6,5,3,61,5,3
6060,23294,3,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",232,54,39,22,49,8,3
6060,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",182,54,39,22,70,8,4
6060,23294,4,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",119,54,39,22,176,8,3
6060,29657,1,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",100,54,39,14,107,6,1
6064,27089,1,1379,4,1,479,0,66,[1932],82,31,28,4,131,20,3
6065,21154,1,1058,10,0,491,0,132,"[2901, 3898, 3898]",104,46,35,2,196,12,4
6065,23050,4,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",104,46,35,10,15,6,4
6065,29657,6,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",104,46,35,20,157,6,4
6065,29820,1,539,10,0,513,0,45,"[3056, 422, 2231, 2231, 2627, 2471, 861, 861, 861, 861, 687, 3898, 3898, 687]",228,46,35,2,218,1,1
6067,17956,1,829,6,0,395,3,17,"[2401, 2803, 3203]",4,12,11,2,105,2,1
6073,11199,4,473,4,0,321,0,144,"[1682, 2622, 1396, 1396, 2622, 2599, 2191, 2302, 2302, 661, 1557, 3819, 3898, 3898, 3898, 3898]",161,11,8,8,243,0,1
6073,20058,1,1324,6,1,407,3,7,"[2364, 2385, 3027, 3707, 3707, 3707]",161,11,8,2,146,1,1
6082,19894,2,206,10,1,503,0,122,"[1682, 3898]",92,27,23,3,24,92,1
6103,2109,1,704,4,0,13,0,144,"[2012, 2924, 3898]",191,26,17,4,58,16,3
6103,2109,1,704,4,0,13,0,144,"[2012, 2924, 3898]",175,26,17,4,22,16,3
6103,26143,3,1371,6,0,516,0,17,"[566, 3080]",191,26,17,15,102,14,3
6103,26143,3,1371,6,0,516,0,17,"[566, 3080]",175,26,17,15,22,14,3
6105,14815,2,290,10,0,345,3,95,"[2542, 2542, 489, 3898, 1543, 1543, 1543, 729, 3027, 3781]",168,27,16,14,41,15,4
6105,14815,2,290,10,0,345,3,95,"[2542, 2542, 489, 3898, 1543, 1543, 1543, 729, 3027, 3781]",47,27,16,14,0,15,3
6105,14815,3,290,10,0,345,3,95,"[2542, 2542, 489, 3898, 1543, 1543, 1543, 729, 3027, 3781]",27,27,16,14,118,15,4
6105,21163,2,539,10,1,345,0,95,"[489, 1678, 2542]",189,27,16,14,16,15,4
6105,21163,2,539,10,1,345,0,95,"[489, 1678, 2542]",168,27,16,14,41,15,4
6105,21163,2,539,10,1,345,0,95,"[489, 1678, 2542]",47,27,16,14,0,15,3
6105,21163,2,539,10,1,345,0,95,"[489, 1678, 2542]",27,27,16,14,165,15,4
6108,30511,1,361,10,0,503,0,9,"[3056, 3056, 3898, 861, 861, 861, 3898, 3898, 2314, 3898]",123,36,30,2,138,9,3
6130,20543,1,1030,4,0,487,0,48,"[1072, 3565, 2894]",65,15,12,2,233,0,1
6131,6923,1,1496,4,0,398,0,144,"[370, 2901, 2901, 3898, 3898]",231,33,24,10,123,21,4
6131,6923,2,1496,4,0,398,0,144,"[370, 2901, 2901, 3898, 3898]",206,33,24,10,209,21,4
6134,4091,3,347,4,0,324,0,44,"[1682, 2762, 857, 3726, 3368, 778]",112,41,22,24,169,9,3
6134,4091,3,347,4,0,324,0,44,"[1682, 2762, 857, 3726, 3368, 778]",27,41,22,24,96,9,4
